#TCPLOG
#VERSION: 2
#DATE: 2018-03-01 01:51:11
#TIMESTAMP: 1519865471.984143
#RESOLUTION: 0.1s
#FORMAT: absoluteTimestamp relativeTimestamp srcIp srcPort dstIp dstPort cwnd sst rtt minRtt maxRtt avgRtt meanRtt throughput smoothedThroughput assumedLosses
#END_HEADER

1519865491.2726016 19.08107244 10.5.5.2 8080 10.5.5.1 34398 10 2147483647 1.785 _ _ _ _ _ _ _
1519865491.2741497 19.126120155 10.5.5.2 8080 10.5.5.1 34400 10 2147483647 0.176 _ _ _ _ _ _ _
1519865491.3743715 19.270088052 10.5.5.2 8080 10.5.5.1 34400 161 120 3.885 0.176 3.885 2.0305 0.21308999999999997 333.9208819598012 0 1
1519865491.4744885 19.363282113 10.5.5.2 8080 10.5.5.1 34400 380 285 6.144 0.176 6.144 3.401666666666667 0.2723991 531.2001050382714 0 1
1519865491.5746775 19.440245036 10.5.5.2 8080 10.5.5.1 34400 614 460 8.801 0.176 8.801 4.7515 0.35768510900000006 567.1235035066619 0 1
1519865491.674697 19.511963139 10.5.5.2 8080 10.5.5.1 34400 854 640 11.62 0.176 11.62 6.1251999999999995 0.4703082579100001 583.7200375232175 0 1
1519865491.7748537 19.585214309 10.5.5.2 8080 10.5.5.1 34400 1110 832 14.711 0.176 14.711 7.556166666666666 0.6127151753309001 619.3521545611395 0 1
1519865491.8748775 19.649882337 10.5.5.2 8080 10.5.5.1 34400 1342 1006 17.286 0.176 17.286 8.946142857142856 0.7794480235775911 568.0603056136152 0 1
1519865491.9751196 19.719626301 10.5.5.2 8080 10.5.5.1 34400 1597 1197 20.4 0.176 20.4 10.377875 0.9756535433418152 618.8247905920856 0 1
1519865492.0752516 19.787037469 10.5.5.2 8080 10.5.5.1 34400 1735 1286 23.156 0.176 23.156 11.797666666666666 1.197457007908397 595.211189527982 0 1
1519865492.1754925 19.844817892 10.5.5.2 8080 10.5.5.1 34400 1288 1286 17.189 0.176 23.156 12.3368 1.357372437829313 435.08927060643464 0 1
1519865492.2756305 19.917250357 10.5.5.2 8080 10.5.5.1 34400 1298 1286 17.353 0.176 23.156 12.792818181818182 1.5173287134510198 619.4686492558017 0 1
1519865492.375896 19.98847663 10.5.5.2 8080 10.5.5.1 34400 1309 1286 17.514 0.176 23.156 13.186250000000001 1.6772954263165096 608.2825918977325 0 1
1519865492.4759395 20.053200393 10.5.5.2 8080 10.5.5.1 34400 1318 1286 17.521 0.176 23.156 13.51969230769231 1.8357324720533446 547.1058162106513 0 1
1519865492.5761397 20.124357582 10.5.5.2 8080 10.5.5.1 34400 1328 1286 17.677 0.176 23.156 13.816642857142858 1.9941451473328111 608.6791689319722 0 1
1519865492.6761966 20.197066495 10.5.5.2 8080 10.5.5.1 34400 1338 1286 17.839 0.176 23.156 14.084800000000001 2.152593695859483 625.18035569556 735.0962514144248 1
