#TCPLOG
#VERSION: 2
#DATE: 2018-02-28 20:13:36
#TIMESTAMP: 1519845216.9861493
#RESOLUTION: 0.1s
#FORMAT: absoluteTimestamp relativeTimestamp srcIp srcPort dstIp dstPort cwnd sst rtt minRtt maxRtt avgRtt meanRtt throughput smoothedThroughput assumedLosses
#END_HEADER

1519845236.5142453 19.113915287 10.5.5.2 8080 10.5.5.1 34342 10 2147483647 25.843 _ _ _ _ _ _ _
1519845236.5162597 19.260057182 10.5.5.2 8080 10.5.5.1 34344 10 2147483647 25.877 _ _ _ _ _ _ _
1519845236.6163442 19.517299724 10.5.5.2 8080 10.5.5.1 34344 2097 2022 37.45 25.877 37.45 31.6635 25.992729999999998 646.7671221962862 0 1
1519845236.716383 19.60225649 10.5.5.2 8080 10.5.5.1 34344 2300 2022 43.627 25.877 43.627 35.65133333333333 26.169072699999997 495.0240946974807 0 1
1519845236.8164816 19.67798724 10.5.5.2 8080 10.5.5.1 34344 2503 2022 43.367 25.877 43.627 37.58025 26.341051972999995 494.7281489467516 0 1
1519845236.9167056 19.750915725 10.5.5.2 8080 10.5.5.1 34344 2702 2026 46.416 25.877 46.416 39.3474 26.541801453269994 483.70680921131384 0 1
1519845237.0168166 19.824373568 10.5.5.2 8080 10.5.5.1 34344 2863 2034 48.524 25.877 48.524 40.87683333333333 26.761623438737296 498.13822825766374 0 1
1519845237.1168416 19.887669263 10.5.5.2 8080 10.5.5.1 34344 2034 2034 45.588 25.877 48.524 41.54985714285714 26.949887204349924 310.6054194085166 0 1
1519845237.2169821 19.94381113 10.5.5.2 8080 10.5.5.1 34344 2039 2034 37.85 25.877 48.524 41.087375 27.058888332306424 342.1737209454026 0 1
1519845237.316986 20.01503478 10.5.5.2 8080 10.5.5.1 34344 2053 2034 37.252 25.877 48.524 40.66122222222222 27.16081944898336 448.2830580843825 0 1
1519845237.4172792 20.089995798 10.5.5.2 8080 10.5.5.1 34344 2067 2034 37.468 25.877 48.524 40.3419 27.26389125449353 472.97821948823275 0 1
1519845237.5172908 20.165204555 10.5.5.2 8080 10.5.5.1 34344 2082 2034 37.793 25.877 48.524 40.11018181818182 27.369182341948594 474.30984104071956 0 1
1519845237.6176028 20.240663052 10.5.5.2 8080 10.5.5.1 34344 2097 2034 37.904 25.877 48.524 39.92633333333334 27.474530518529107 478.0859977302793 0 1
1519845237.7178645 20.317875168 10.5.5.2 8080 10.5.5.1 34344 2111 2034 38.453 25.877 48.524 39.813 27.584315213343817 488.7242661066088 533.2842128475589 1
1519845237.8180823 20.394822204 10.5.5.2 8080 10.5.5.1 34344 2126 2034 38.184 25.877 48.524 39.69664285714286 27.690312061210378 488.9381986593837 533.2842128475589 1
1519845237.9183578 20.473024262 10.5.5.2 8080 10.5.5.1 34344 2140 2034 38.436 25.877 48.524 39.61260000000001 27.797768940598274 499.0538243201628 533.2842128475589 1
1519845238.018443 20.554736316 10.5.5.2 8080 10.5.5.1 34344 2155 2034 38.326 25.877 48.524 39.532187500000006 27.90305125119229 523.497993547524 533.2842128475589 1
1519845238.1187031 20.636191195 10.5.5.2 8080 10.5.5.1 34344 2170 2034 38.894 25.877 48.524 39.49464705882354 28.01296073868037 522.469957262044 533.2842128475589 1
1519845238.2189596 20.717884176 10.5.5.2 8080 10.5.5.1 34344 2185 2034 38.993 25.877 48.524 39.466777777777786 28.122761131293565 519.9466331324642 533.2842128475589 1
1519845238.3192239 20.796099197 10.5.5.2 8080 10.5.5.1 34344 2199 2034 38.668 25.877 48.524 39.42473684210527 28.228213519980628 509.50771589260444 533.2842128475589 1
1519845238.4193184 20.875289325 10.5.5.2 8080 10.5.5.1 34344 2212 2034 39.236 25.877 48.524 39.41530000000001 28.33829138478082 510.371808706348 533.2842128475589 1
1519845238.519534 20.962245589 10.5.5.2 8080 10.5.5.1 34344 2227 2034 39.357 25.877 48.524 39.41252380952382 28.44847847093301 566.9723911025253 533.2842128475589 1
1519845238.619721 21.050187523 10.5.5.2 8080 10.5.5.1 34344 2242 2034 39.547 25.877 48.524 39.418636363636374 28.55946368622368 572.3387293217265 533.2842128475589 1
1519845238.7198455 21.135906753 10.5.5.2 8080 10.5.5.1 34344 2256 2034 40.01 25.877 48.524 39.44434782608696 28.673969049361443 557.0754975814912 533.2842128475589 1
1519845238.8200705 21.214873923 10.5.5.2 8080 10.5.5.1 34344 2269 2034 39.8 25.877 48.524 39.45916666666667 28.785229358867827 514.9088005511283 533.2842128475589 1
1519845238.9203844 21.290078731 10.5.5.2 8080 10.5.5.1 34344 2282 2034 40.153 25.877 48.524 39.486920000000005 28.89890706527915 488.4698837479055 533.2842128475589 1
1519845239.0206332 21.362766461 10.5.5.2 8080 10.5.5.1 34344 2293 2034 40.22 25.877 48.524 39.515115384615385 29.012117994626358 473.18744514505056 647.053109284547 1
1519845239.120747 21.439965337 10.5.5.2 8080 10.5.5.1 34344 2305 2034 40.168 25.877 48.524 39.53929629629629 29.123676814680092 505.06648728921573 647.053109284547 1
1519845239.2209759 21.513419904 10.5.5.2 8080 10.5.5.1 34344 2317 2034 40.416 25.877 48.524 39.570607142857135 29.23660004653329 483.68379692228643 647.053109284547 1
1519845239.3210921 21.58467785 10.5.5.2 8080 10.5.5.1 34344 2328 2034 40.905 25.877 48.524 39.616620689655164 29.35328404606796 463.4004835031601 647.053109284547 1
1519845239.4213574 21.655876463 10.5.5.2 8080 10.5.5.1 34344 2339 2034 40.868 25.877 48.524 39.658333333333324 29.468431205607278 467.9107987073855 647.053109284547 1
1519845239.521453 21.72905972 10.5.5.2 8080 10.5.5.1 34344 2350 2034 40.99 25.877 48.524 39.70129032258064 29.583646893551204 484.32781616450427 647.053109284547 1
1519845239.6217184 21.800298756 10.5.5.2 8080 10.5.5.1 34344 2360 2034 41.196 25.877 48.524 39.74799999999999 29.699770424615693 462.71068956323234 647.053109284547 1
1519845239.7217796 21.870222523 10.5.5.2 8080 10.5.5.1 34344 2370 2034 41.142 25.877 48.524 39.790242424242415 29.814192720369537 463.6555438497737 647.053109284547 1
1519845239.8218377 21.947679148 10.5.5.2 8080 10.5.5.1 34344 2382 2034 40.906 25.877 48.524 39.8230588235294 29.925110793165842 520.9774227424143 647.053109284547 1
1519845239.9220695 22.023903838 10.5.5.2 8080 10.5.5.1 34344 2393 2034 41.594 25.877 48.524 39.873657142857134 30.04179968523418 504.4718009734469 647.053109284547 1
1519845240.0223064 22.095102974 10.5.5.2 8080 10.5.5.1 34344 2403 2034 41.776 25.877 48.524 39.9265 30.15914168838184 468.0432397313188 647.053109284547 1
1519845240.1225646 22.168565093 10.5.5.2 8080 10.5.5.1 34344 2413 2034 41.7 25.877 48.524 39.97443243243243 30.274550271498022 483.54231947207336 647.053109284547 1
1519845240.22286 22.239762675 10.5.5.2 8080 10.5.5.1 34344 2423 2034 41.651 25.877 48.524 40.01855263157895 30.38831476878304 472.96697603803455 647.053109284547 1
1519845240.3231325 22.31347278 10.5.5.2 8080 10.5.5.1 34344 2432 2034 42.043 25.877 48.524 40.07046153846154 30.50486162109521 493.8706121562725 647.053109284547 1
1519845240.4232302 22.384739729 10.5.5.2 8080 10.5.5.1 34344 2442 2034 42.167 25.877 48.524 40.12287499999999 30.621483004884254 473.9020050731707 661.563449035342 1
1519845240.5235279 22.453154368 10.5.5.2 8080 10.5.5.1 34344 2451 2034 42.252 25.877 48.524 40.174804878048775 30.73778817483541 452.1675449771441 661.563449035342 1
1519845240.6237671 22.520116226 10.5.5.2 8080 10.5.5.1 34344 2460 2034 41.768 25.877 48.524 40.21273809523809 30.848090293087054 452.4310371031838 661.563449035342 1
1519845240.7239642 22.597833897 10.5.5.2 8080 10.5.5.1 34344 2469 2034 42.227 25.877 48.524 40.25958139534883 30.961879390156184 520.2546987010329 661.563449035342 1
1519845240.8241367 22.676027327 10.5.5.2 8080 10.5.5.1 34344 2479 2034 42.466 25.877 48.524 40.309727272727265 31.07692059625462 525.5860605899742 661.563449035342 1
1519845240.9243581 22.754944356 10.5.5.2 8080 10.5.5.1 34344 2489 2034 42.63 25.877 48.524 40.361288888888886 31.192451390292074 525.3297436265668 661.563449035342 1
1519845241.0246274 22.8359302 10.5.5.2 8080 10.5.5.1 34344 2499 2034 42.724 25.877 48.524 40.41265217391304 31.307766876389156 540.6750667407267 661.563449035342 1
1519845241.124736 22.914414034 10.5.5.2 8080 10.5.5.1 34344 2509 2034 42.589 25.877 48.524 40.458957446808505 31.420579207625263 531.1286694251296 661.563449035342 1
1519845241.2249818 22.995610735 10.5.5.2 8080 10.5.5.1 34344 2518 2034 42.993 25.877 48.524 40.51174999999999 31.536303415549007 546.0023946515848 661.563449035342 1
