#TCPLOG
#VERSION: 2
#DATE: 2018-03-01 00:51:13
#TIMESTAMP: 1519861873.790248
#RESOLUTION: 0.1s
#FORMAT: absoluteTimestamp relativeTimestamp srcIp srcPort dstIp dstPort cwnd sst rtt minRtt maxRtt avgRtt meanRtt throughput smoothedThroughput assumedLosses
#END_HEADER

1519861893.069878 19.103259909 10.5.5.2 8080 10.5.5.1 34378 10 2147483647 1.221 _ _ _ _ _ _ _
1519861893.0713503 19.147230831 10.5.5.2 8080 10.5.5.1 34380 10 2147483647 0.204 _ _ _ _ _ _ _
1519861893.171367 19.270860151 10.5.5.2 8080 10.5.5.1 34380 180 135 3.986 0.204 3.986 2.095 0.24181999999999998 334.7220564458641 0 1
1519861893.2715921 19.356052594 10.5.5.2 8080 10.5.5.1 34380 396 297 5.986 0.204 5.986 3.392 0.29926179999999997 525.3097489173238 0 1
1519861893.3718846 19.43077175 10.5.5.2 8080 10.5.5.1 34380 632 474 8.823 0.204 8.823 4.749750000000001 0.384499182 571.7359910882263 0 1
1519861893.4720745 19.494722592 10.5.5.2 8080 10.5.5.1 34380 849 636 11.313 0.204 11.313 6.062400000000001 0.49378419018 529.1946111560466 0 1
1519861893.572364 19.555209819 10.5.5.2 8080 10.5.5.1 34380 1061 795 13.84 0.204 13.84 7.358666666666667 0.6272463482782 510.88089472530993 0 1
1519861893.6725273 19.619441053 10.5.5.2 8080 10.5.5.1 34380 1293 969 16.643 0.204 16.643 8.685 0.7874038847954181 562.064989883627 0 1
1519861893.7727256 19.682416568 10.5.5.2 8080 10.5.5.1 34380 1523 1141 19.423 0.204 19.423 10.02725 0.9737598459474639 561.8683897781859 0 1
1519861893.872919 19.746331022 10.5.5.2 8080 10.5.5.1 34380 1760 1320 22.206 0.204 22.206 11.380444444444445 1.1860822474879893 572.300595378853 0 1
1519861893.9731882 19.804332074 10.5.5.2 8080 10.5.5.1 34380 1284 1284 18.076 0.204 22.206 12.05 1.3549814250131094 442.13000009575825 0 2
