#TCPLOG
#VERSION: 2
#DATE: 2018-03-01 02:15:11
#TIMESTAMP: 1519866911.1204982
#RESOLUTION: 0.1s
#FORMAT: absoluteTimestamp relativeTimestamp srcIp srcPort dstIp dstPort cwnd sst rtt minRtt maxRtt avgRtt meanRtt throughput smoothedThroughput assumedLosses
#END_HEADER

1519866930.3792555 19.079289192 10.5.5.2 8080 10.5.5.1 34406 10 2147483647 0.532 _ _ _ _ _ _ _
1519866930.3808165 19.12289836 10.5.5.2 8080 10.5.5.1 34408 10 2147483647 0.072 _ _ _ _ _ _ _
1519866930.480916 19.202659452 10.5.5.2 8080 10.5.5.1 34408 115 85 3.11 0.072 3.11 1.591 0.10238 146.97047091023418 0 1
1519866930.5810215 19.233146234 10.5.5.2 8080 10.5.5.1 34408 172 129 3.62 0.072 3.62 2.267333333333333 0.1375562 140.59723608386346 0 1
1519866930.681155 19.260426201 10.5.5.2 8080 10.5.5.1 34408 231 172 3.983 0.072 3.983 2.69625 0.176010638 145.76392317759945 0 1
1519866930.7812102 19.283928945 10.5.5.2 8080 10.5.5.1 34408 292 219 4.928 0.072 4.928 3.1426000000000003 0.22353053161999997 145.87784954406166 0 1
1519866930.8812513 19.305129133 10.5.5.2 8080 10.5.5.1 34408 352 264 5.555 0.072 5.555 3.5446666666666666 0.2768452263038 145.89836129713083 0 1
1519866930.981253 19.327287053 10.5.5.2 8080 10.5.5.1 34408 417 312 6.241 0.072 6.241 3.9298571428571427 0.336486774040762 156.38153923855072 0 1
1519866931.0813208 19.346811288 10.5.5.2 8080 10.5.5.1 34408 478 358 6.906 0.072 6.906 4.301875 0.4021819063003544 151.06869395775706 0 1
1519866931.181493 19.366364849 10.5.5.2 8080 10.5.5.1 34408 540 405 7.696 0.072 7.696 4.678999999999999 0.4751200872373509 150.91120826099063 0 1
1519866931.2815971 19.384709182 10.5.5.2 8080 10.5.5.1 34408 600 450 8.511 0.072 8.511 5.0622 0.5554788863649773 145.8066247058235 0 1
1519866931.3818705 19.402622679 10.5.5.2 8080 10.5.5.1 34408 660 495 8.971 0.072 8.971 5.417545454545455 0.6396340975013275 148.10201242852557 0 1
1519866931.4819498 19.421579038 10.5.5.2 8080 10.5.5.1 34408 725 543 9.772 0.072 9.772 5.780416666666667 0.7309577565263142 153.7136281373251 0 1
1519866931.5821548 19.439633472 10.5.5.2 8080 10.5.5.1 34408 787 589 10.691 0.072 10.691 6.158153846153847 0.830558178961051 150.86201642789504 0 1
1519866931.6824257 19.457107477 10.5.5.2 8080 10.5.5.1 34408 848 636 11.332 0.072 11.332 6.5277142857142865 0.9355725971714405 145.5639412872622 0 1
1519866931.7825284 19.475124361 10.5.5.2 8080 10.5.5.1 34408 911 682 12.219 0.072 12.219 6.907133333333333 1.048406871199726 156.22361608627617 0 1
1519866931.882628 19.49264268 10.5.5.2 8080 10.5.5.1 34408 973 729 12.792 0.072 12.792 7.2749375 1.1658428024877288 151.02083821878395 0 1
1519866931.9829295 19.50938518 10.5.5.2 8080 10.5.5.1 34408 1033 774 13.461 0.072 13.461 7.6388235294117655 1.2887943744628516 145.5196522310938 0 1
1519866932.0830216 19.585519099 10.5.5.2 8080 10.5.5.1 34408 1308 981 16.762 0.072 16.762 8.145666666666667 1.4435264307182232 666.6239552170589 0 1
1519866932.18324 19.686096239 10.5.5.2 8080 10.5.5.1 34408 1678 1258 21.251 0.072 21.251 8.83542105263158 1.6416011664110408 899.850062847654 0 1
1519866932.2833016 19.780311217 10.5.5.2 8080 10.5.5.1 34408 1292 1292 17.552 0.072 21.251 9.27125 1.8007051547469306 765.8094398486498 0 1
1519866932.3834305 19.862500349 10.5.5.2 8080 10.5.5.1 34408 1303 1292 17.257 0.072 21.251 9.65152380952381 1.9552681031994614 713.2343188206804 0 1
1519866932.483464 19.958226377 10.5.5.2 8080 10.5.5.1 34408 1317 1292 17.388 0.072 21.251 10.003181818181819 2.109595422167467 823.3464006829832 0 1
1519866932.5837278 20.059677106 10.5.5.2 8080 10.5.5.1 34408 1332 1292 17.486 0.072 21.251 10.328521739130435 2.263359467945792 878.6450356598349 0 1
