#TCPLOG
#VERSION: 2
#DATE: 2018-02-28 20:37:42
#TIMESTAMP: 1519846662.199016
#RESOLUTION: 0.1s
#FORMAT: absoluteTimestamp relativeTimestamp srcIp srcPort dstIp dstPort cwnd sst rtt minRtt maxRtt avgRtt meanRtt throughput smoothedThroughput assumedLosses
#END_HEADER

1519846683.22621 20.612583617 10.5.5.2 8080 10.5.5.1 34350 10 2147483647 25.892 _ _ _ _ _ _ _
1519846683.227618 20.759737934 10.5.5.2 8080 10.5.5.1 34352 10 2147483647 25.922 _ _ _ _ _ _ _
1519846683.3279362 20.981477555 10.5.5.2 8080 10.5.5.1 34352 1944 2147483647 31.48 25.922 31.48 28.701 25.977580000000003 447.80264139034375 0 0
1519846683.428043 21.010692989 10.5.5.2 8080 10.5.5.1 34352 2016 1962 36.425 25.922 36.425 31.275666666666666 26.0820542 135.38831879050582 0 1
1519846683.5280712 21.032693836 10.5.5.2 8080 10.5.5.1 34352 2076 1962 44.486 25.922 44.486 34.57825 26.266093658 145.91713982242837 0 1
1519846683.6280742 21.099475779 10.5.5.2 8080 10.5.5.1 34352 2214 1962 46.461 25.922 46.461 36.9548 26.468042721419998 333.60917813309555 0 1
1519846683.7282333 21.181161413 10.5.5.2 8080 10.5.5.1 34352 2416 1962 46.451 25.922 46.461 38.5375 26.6678722942058 489.2245099412042 0 1
1519846683.8284953 21.261845589 10.5.5.2 8080 10.5.5.1 34352 2608 1834 48.526 25.922 48.526 39.96442857142857 26.886453571263743 499.8146921157304 0 2
1519846683.9286041 21.330820669 10.5.5.2 8080 10.5.5.1 34352 1827 1834 40.771 25.922 48.526 40.06525 27.025299035551107 329.3221335917902 0 2
1519846684.028728 21.38454502 10.5.5.2 8080 10.5.5.1 34352 1840 1834 35.71 25.922 48.526 39.58133333333333 27.112146045195594 320.82687231177044 0 2
1519846684.1287925 21.475486889 10.5.5.2 8080 10.5.5.1 34352 1856 1834 39.397 25.922 48.526 39.5629 27.23499458474364 474.0589558040605 0 2
1519846684.2289674 21.567936089 10.5.5.2 8080 10.5.5.1 34352 1873 1834 39.576 25.922 48.526 39.56409090909091 27.3584046388962 515.1661544608295 0 2
1519846684.3290524 21.656144789 10.5.5.2 8080 10.5.5.1 34352 1889 1834 38.105 25.922 48.526 39.4425 27.465870592507237 484.3785810140857 0 2
1519846684.4291835 21.745082364 10.5.5.2 8080 10.5.5.1 34352 1905 1834 41.641 25.922 48.526 39.611615384615384 27.607621886582162 478.9500085695509 0 2
1519846684.529299 21.831609251 10.5.5.2 8080 10.5.5.1 34352 1920 1834 37.566 25.922 48.526 39.465500000000006 27.70720566771634 499.8512836062536 481.55022325315224 2
1519846684.6295326 21.922984036 10.5.5.2 8080 10.5.5.1 34352 1936 1834 38.799 25.922 48.526 39.42106666666667 27.818123611039177 504.46340130976904 481.55022325315224 2
1519846684.7295768 22.003179964 10.5.5.2 8080 10.5.5.1 34352 1950 1834 40.981 25.922 48.526 39.5185625 27.949752374928785 453.3130067810569 481.55022325315224 2
1519846684.8297784 22.085377271 10.5.5.2 8080 10.5.5.1 34352 1963 1834 38.559 25.922 48.526 39.462117647058825 28.055844851179497 473.41037273106247 481.55022325315224 2
1519846684.9298432 22.1765929 10.5.5.2 8080 10.5.5.1 34352 1978 1834 41.688 25.922 48.526 39.58577777777778 28.192166402667702 515.7332395911385 481.55022325315224 2
1519846685.02996 22.256284559 10.5.5.2 8080 10.5.5.1 34352 1992 1834 39.053 25.922 48.526 39.557736842105264 28.300774738641024 458.1915542068965 481.55022325315224 2
1519846685.13025 22.331004957 10.5.5.2 8080 10.5.5.1 34352 2004 1834 38.859 25.922 48.526 39.522800000000004 28.406356991254615 441.80649588657474 481.55022325315224 2
1519846685.2304473 22.415349522 10.5.5.2 8080 10.5.5.1 34352 2017 1834 39.122 25.922 48.526 39.50371428571428 28.51351342134207 499.4433223294262 481.55022325315224 2
1519846685.3307865 22.502007522 10.5.5.2 8080 10.5.5.1 34352 2031 1834 39.748 25.922 48.526 39.514818181818185 28.62585828712865 503.93239098839734 481.55022325315224 2
1519846685.43094 22.581204868 10.5.5.2 8080 10.5.5.1 34352 2043 1834 39.876 25.922 48.526 39.530521739130435 28.738359704257363 468.4332070558997 481.55022325315224 2
1519846685.5310457 22.665174176 10.5.5.2 8080 10.5.5.1 34352 2055 1834 39.123 25.922 48.526 39.51354166666667 28.84220610721479 499.9000932554052 481.55022325315224 2
1519846685.6313663 22.745636105 10.5.5.2 8080 10.5.5.1 34352 2068 1834 39.698 25.922 48.526 39.520920000000004 28.95076404614264 478.0450944068445 481.55022325315224 2
1519846685.7314088 22.827589618 10.5.5.2 8080 10.5.5.1 34352 2080 1834 39.946 25.922 48.526 39.53726923076923 29.060716405681216 495.0052190644147 481.55022325315224 2
1519846685.8314462 22.907547812 10.5.5.2 8080 10.5.5.1 34352 2092 1834 39.96 25.922 48.526 39.552925925925926 29.169709241624403 479.3986100595109 583.8087998409413 2
1519846685.9314525 22.993990067 10.5.5.2 8080 10.5.5.1 34352 2104 1834 40.255 25.922 48.526 39.57800000000001 29.280562149208162 516.0344734332243 583.8087998409413 2
1519846686.0314755 23.080679509 10.5.5.2 8080 10.5.5.1 34352 2116 1834 40.68 25.922 48.526 39.61600000000001 29.39455652771608 515.948370719596 583.8087998409413 2
1519846686.1315806 23.16065986 10.5.5.2 8080 10.5.5.1 34352 2127 1834 40.506 25.922 48.526 39.64566666666668 29.505670962438916 484.2816755340569 583.8087998409413 2
1519846686.2318468 23.244599382 10.5.5.2 8080 10.5.5.1 34352 2138 1834 40.541 25.922 48.526 39.674548387096785 29.616024252814526 504.2990641822198 583.8087998409413 2
1519846686.331864 23.322803524 10.5.5.2 8080 10.5.5.1 34352 2149 1834 40.599 25.922 48.526 39.70343750000001 29.72585401028638 469.07080764809785 583.8087998409413 2
1519846686.4321215 23.400527179 10.5.5.2 8080 10.5.5.1 34352 2159 1834 41.211 25.922 48.526 39.74912121212122 29.840705470183515 467.947518538917 583.8087998409413 2
1519846686.5322244 23.48245562 10.5.5.2 8080 10.5.5.1 34352 2170 1834 41.241 25.922 48.526 39.793000000000006 29.95470841548168 499.9143808096946 583.8087998409413 2
1519846686.632298 23.564160907 10.5.5.2 8080 10.5.5.1 34352 2180 1834 41.561 25.922 48.526 39.84351428571429 30.070771331326863 489.6429404398448 583.8087998409413 2
1519846686.7325866 23.641118164 10.5.5.2 8080 10.5.5.1 34352 2190 1834 41.762 25.922 48.526 39.89680555555556 30.187683618013594 462.6039882742766 583.8087998409413 2
