#TCPLOG
#VERSION: 2
#DATE: 2018-03-01 03:17:59
#TIMESTAMP: 1519870679.5549545
#RESOLUTION: 0.1s
#FORMAT: absoluteTimestamp relativeTimestamp srcIp srcPort dstIp dstPort cwnd sst rtt minRtt maxRtt avgRtt meanRtt throughput smoothedThroughput assumedLosses
#END_HEADER

1519870698.645098 18.893822902 10.5.5.2 8080 10.5.5.1 34422 10 2147483647 0.08 _ _ _ _ _ _ _
1519870698.646804 18.936416569 10.5.5.2 8080 10.5.5.1 34424 10 2147483647 0.668 _ _ _ _ _ _ _
1519870698.7688172 19.078077038 10.5.5.2 8080 10.5.5.1 34424 79 58 5.347 0.668 5.347 3.0075000000000003 0.71479 120.5746019046428 0 1
1519870698.8797357 19.209763275 10.5.5.2 8080 10.5.5.1 34424 206 154 7.614 0.668 7.614 4.543 0.7837821 277.28029077927715 0 1
1519870698.979845 19.316442617 10.5.5.2 8080 10.5.5.1 34424 367 274 9.45 0.668 9.45 5.76975 0.8704442790000001 390.53299606324526 0 1
1519870699.079961 19.420635484 10.5.5.2 8080 10.5.5.1 34424 576 432 11.788 0.668 11.788 6.973400000000001 0.97961983621 510.26242170181246 0 1
1519870699.1802132 19.51232874 10.5.5.2 8080 10.5.5.1 34424 800 600 14.222 0.668 14.222 8.181500000000002 1.1120436378479 540.7676463263637 0 1
1519870699.2805293 19.598047919 10.5.5.2 8080 10.5.5.1 34424 1042 781 16.432 0.668 16.432 9.360142857142858 1.265243201469421 587.1905978062345 0 1
1519870699.380547 19.676289371 10.5.5.2 8080 10.5.5.1 34424 1277 957 19.399 0.668 19.399 10.615 1.446580769454727 573.3060316401474 0 1
1519870699.4806194 19.757239976 10.5.5.2 8080 10.5.5.1 34424 1538 1153 22.082 0.668 22.082 11.889111111111113 1.6529349617601798 635.5015992810684 0 1
1519870699.580834 19.82140477 10.5.5.2 8080 10.5.5.1 34424 1113 1137 19.219 0.668 22.082 12.6221 1.8285956121425782 435.78212859115456 0 2
1519870699.6808567 19.88913323 10.5.5.2 8080 10.5.5.1 34424 1143 1137 17.135 0.668 22.082 13.032363636363636 1.9816596560211526 511.8961244574114 0 2
1519870699.780986 19.959828901 10.5.5.2 8080 10.5.5.1 34424 1152 1137 17.237 0.668 22.082 13.38275 2.134213059460941 531.018642841897 505.90252219082936 2
1519870699.8812056 20.036787134 10.5.5.2 8080 10.5.5.1 34424 1162 1137 17.47 0.668 22.082 13.697153846153846 2.2875709288663315 582.5549609289379 505.90252219082936 2
1519870699.9812665 20.113242399 10.5.5.2 8080 10.5.5.1 34424 1172 1137 17.766 0.668 22.082 13.987785714285712 2.442355219577668 583.4780297208865 505.90252219082936 2
1519870700.0812778 20.18994038 10.5.5.2 8080 10.5.5.1 34424 1183 1137 17.716 0.668 22.082 14.236333333333333 2.5950916673818916 583.767349852531 505.90252219082936 2
1519870700.1815321 20.263235744 10.5.5.2 8080 10.5.5.1 34424 1192 1137 17.726 0.668 22.082 14.4544375 2.7464007507080725 556.3548049946611 505.90252219082936 2
1519870700.2817054 20.331137379 10.5.5.2 8080 10.5.5.1 34424 1200 1137 18.065 0.668 22.082 14.666823529411763 2.8995867432009916 515.1747373550363 505.90252219082936 2
1519870700.381772 20.404096426 10.5.5.2 8080 10.5.5.1 34424 1209 1137 18.041 0.668 22.082 14.854277777777778 3.051000875768982 552.188700880894 505.90252219082936 2
1519870700.481794 20.476558973 10.5.5.2 8080 10.5.5.1 34424 1218 1137 18.196 0.668 22.082 15.030157894736844 3.2024508670112923 557.6464852602599 505.90252219082936 2
1519870700.5819862 20.552758592 10.5.5.2 8080 10.5.5.1 34424 1227 1137 18.196 0.668 22.082 15.188450000000003 3.3523863583411795 582.7143804467966 505.90252219082936 2
1519870700.6821408 20.631506938 10.5.5.2 8080 10.5.5.1 34424 1237 1137 18.651 0.668 22.082 15.353333333333337 3.505372494757768 598.5464180518426 505.90252219082936 2
1519870700.7823582 20.710410175 10.5.5.2 8080 10.5.5.1 34424 1246 1137 18.648 0.668 22.082 15.503090909090913 3.6567987698101905 603.373413881839 505.90252219082936 2
1519870700.882434 20.788162473 10.5.5.2 8080 10.5.5.1 34424 1255 1137 18.451 0.668 22.082 15.631260869565223 3.8047407821120887 593.8095570668115 505.90252219082936 2
1519870700.9825323 20.86707856 10.5.5.2 8080 10.5.5.1 34424 1264 1137 18.797 0.668 22.082 15.763166666666672 3.9546633742909676 606.4050702015754 505.90252219082936 2
1519870701.0825598 20.932816813 10.5.5.2 8080 10.5.5.1 34424 1271 1137 19.116 0.668 22.082 15.897280000000006 4.106276740548058 497.97475224361574 505.90252219082936 2
1519870701.1828296 21.00324604 10.5.5.2 8080 10.5.5.1 34424 1279 1137 18.941 0.668 22.082 16.01434615384616 4.254623973142577 540.6724955380656 763.3723946334379 2
1519870701.2829733 21.072228517 10.5.5.2 8080 10.5.5.1 34424 1286 1137 18.927 0.668 22.082 16.122222222222227 4.401347733411151 525.7374675349794 763.3723946334379 2
1519870701.3830788 21.144184388 10.5.5.2 8080 10.5.5.1 34424 1294 1137 19.158 0.668 22.082 16.23064285714286 4.5489142560770395 557.1816392953107 763.3723946334379 2
1519870701.4833357 21.219370176 10.5.5.2 8080 10.5.5.1 34424 1302 1137 19.146 0.668 22.082 16.33117241379311 4.6948851135162695 577.1380178077943 763.3723946334379 2
1519870701.5835738 21.299075334 10.5.5.2 8080 10.5.5.1 34424 1310 1137 19.761 0.668 22.082 16.445500000000006 4.845546262381107 608.4489755155805 763.3723946334379 2
1519870701.6837964 21.374530494 10.5.5.2 8080 10.5.5.1 34424 1317 1137 19.46 0.668 22.082 16.542741935483875 4.991690799757296 582.5369450795977 763.3723946334379 2
1519870701.7840776 21.449238594 10.5.5.2 8080 10.5.5.1 34424 1325 1137 19.463 0.668 22.082 16.634000000000004 5.1364038917597235 571.7998782796415 763.3723946334379 2
1519870701.8842742 21.525744821 10.5.5.2 8080 10.5.5.1 34424 1332 1137 19.745 0.668 22.082 16.72827272727273 5.282489852842126 587.8906072992826 763.3723946334379 2
1519870701.9843123 21.593640202 10.5.5.2 8080 10.5.5.1 34424 1339 1137 19.722 0.668 22.082 16.81632352941177 5.426884954313704 526.2925372414023 763.3723946334379 2
1519870702.0843966 21.662381066 10.5.5.2 8080 10.5.5.1 34424 1345 1137 19.897 0.668 22.082 16.90434285714286 5.571586104770567 531.2577241872963 763.3723946334379 2
1519870702.1845021 21.735318261 10.5.5.2 8080 10.5.5.1 34424 1353 1137 19.987 0.668 22.082 16.989972222222224 5.715740243722862 567.5962493755968 763.3723946334379 2
1519870702.2846014 21.810302509 10.5.5.2 8080 10.5.5.1 34424 1359 1137 20.117 0.668 22.082 17.07448648648649 5.8597528412856335 578.0466541200008 763.3723946334379 2
1519870702.3846266 21.880256322 10.5.5.2 8080 10.5.5.1 34424 1366 1137 20.149 0.668 22.082 17.15539473684211 6.002645312872777 541.9947419732276 763.3723946334379 2
1519870702.4846933 21.96119396 10.5.5.2 8080 10.5.5.1 34424 1373 1137 20.291 0.668 22.082 17.235794871794877 6.145528859744049 625.1192840161063 763.3723946334379 2
1519870702.584774 22.038405758 10.5.5.2 8080 10.5.5.1 34424 1379 1137 20.241 0.668 22.082 17.310925000000005 6.286483571146609 593.779850250209 771.4760786315688 2
1519870702.6848412 22.116928196 10.5.5.2 8080 10.5.5.1 34424 1386 1137 20.317 0.668 22.082 17.384243902439028 6.426788735435142 609.4883975846294 771.4760786315688 2
1519870702.7850752 22.195819385 10.5.5.2 8080 10.5.5.1 34424 1392 1137 20.404 0.668 22.082 17.45614285714286 6.56656084808079 613.6742079582885 771.4760786315688 2
1519870702.885096 22.266557924 10.5.5.2 8080 10.5.5.1 34424 1398 1137 20.637 0.668 22.082 17.53011627906977 6.707265239599982 547.229708516917 771.4760786315688 2
1519870702.985168 22.345543885 10.5.5.2 8080 10.5.5.1 34424 1405 1137 20.533 0.668 22.082 17.59836363636364 6.845522587203982 614.668410119219 771.4760786315688 2
1519870703.0853872 22.417452771 10.5.5.2 8080 10.5.5.1 34424 1411 1137 20.548 0.668 22.082 17.663911111111112 6.982547361331942 561.7507629950279 771.4760786315688 2
1519870703.1854627 22.490379307 10.5.5.2 8080 10.5.5.1 34424 1417 1137 20.737 0.668 22.082 17.73071739130435 7.120091887718623 567.7666308849854 771.4760786315688 2
1519870703.285708 22.567638158 10.5.5.2 8080 10.5.5.1 34424 1422 1137 20.788 0.668 22.082 17.79576595744681 7.256770968841437 603.2055147777072 771.4760786315688 2
1519870703.385786 22.644317631 10.5.5.2 8080 10.5.5.1 34424 1428 1137 20.966 0.668 22.082 17.861812500000003 7.393863259153023 599.0041422648288 771.4760786315688 2
1519870703.4858696 22.720513666 10.5.5.2 8080 10.5.5.1 34424 1433 1137 21.078 0.668 22.082 17.927448979591837 7.5307046265614925 593.7628762609075 771.4760786315688 2
1519870703.586073 22.796517206 10.5.5.2 8080 10.5.5.1 34424 1439 1137 21.044 0.668 22.082 17.98978 7.665837580295878 593.0536661242068 771.4760786315688 2
1519870703.6860993 22.874684636 10.5.5.2 8080 10.5.5.1 34424 1445 1137 20.993 0.668 22.082 18.04866666666667 7.799109204492919 609.7368179201557 771.4760786315688 2
1519870703.7862813 22.975621672 10.5.5.2 8080 10.5.5.1 34424 1451 1137 21.304 0.668 22.082 18.11126923076923 7.9341581124479905 790.905705331918 771.4760786315688 2
1519870703.8864193 23.065572117 10.5.5.2 8080 10.5.5.1 34424 1458 1137 21.232 0.668 22.082 18.170150943396226 8.067136531323511 702.7585516767498 780.5246277540919 2
1519870703.9865215 23.148571541 10.5.5.2 8080 10.5.5.1 34424 1463 1137 21.607 0.668 22.082 18.233796296296298 8.202535166010275 650.9348344086943 780.5246277540919 2
1519870704.086742 23.245775802 10.5.5.2 8080 10.5.5.1 34424 1469 1137 21.583 0.668 22.082 18.29469090909091 8.336339814350172 754.1934422628492 780.5246277540919 2
1519870704.1869235 23.337897303 10.5.5.2 8080 10.5.5.1 34424 1475 1137 21.443 0.668 22.082 18.350910714285714 8.46740641620667 718.0625449760109 780.5246277540919 2
1519870704.2869546 23.433360602 10.5.5.2 8080 10.5.5.1 34424 1481 1137 21.656 0.668 22.082 18.408894736842104 8.599292352044602 750.4095414809289 780.5246277540919 2
1519870704.3870509 23.533795554 10.5.5.2 8080 10.5.5.1 34424 1487 1137 21.766 0.668 22.082 18.466775862068967 8.730959428524155 786.3761037865441 780.5246277540919 2
1519870704.4871583 23.636992436 10.5.5.2 8080 10.5.5.1 34424 1493 1137 21.964 0.668 22.082 18.52605084745763 8.863289834238914 807.1169029167787 780.5246277540919 2
1519870704.5873342 23.730676408 10.5.5.2 8080 10.5.5.1 34424 1498 1137 21.931 0.668 22.082 18.582800000000002 8.993966935896525 733.7145076872108 780.5246277540919 2
1519870704.6875293 23.818124503 10.5.5.2 8080 10.5.5.1 34424 1503 1137 22.058 0.668 22.082 18.63977049180328 9.12460726653756 681.5466292001171 780.5246277540919 2
1519870704.7877269 23.922822251 10.5.5.2 8080 10.5.5.1 34424 1509 1137 21.917 0.668 22.082 18.692629032258065 9.252531193872183 821.9985120627042 780.5246277540919 2
1519870704.887986 24.01780707 10.5.5.2 8080 10.5.5.1 34424 1513 1137 21.942 0.668 22.082 18.744206349206348 9.37942588193346 743.5042360812048 780.5246277540919 2
1519870704.9882436 24.117468893 10.5.5.2 8080 10.5.5.1 34424 1518 1138 22.102 0.668 22.102 18.796671875 9.506651623114125 779.9106762201227 783.4834166275623 2
1519870705.088269 24.223391971 10.5.5.2 8080 10.5.5.1 34424 1524 1143 22.165 0.668 22.165 18.848492307692307 9.633235106882985 833.8360770544672 783.4834166275623 2
1519870705.1884747 24.336833286 10.5.5.2 8080 10.5.5.1 34424 1529 1146 22.19 0.668 22.19 18.899121212121212 9.758802755814155 889.5593334638454 783.4834166275623 2
1519870705.2885544 24.453269586 10.5.5.2 8080 10.5.5.1 34424 1534 1150 22.289 0.668 22.289 18.949716417910448 9.884104728256013 916.7214867488237 783.4834166275623 2
1519870705.3887374 24.560959057 10.5.5.2 8080 10.5.5.1 34424 1539 1153 22.421 0.668 22.421 19.000764705882354 10.009473680973452 848.1342286887609 783.4834166275623 2
1519870705.4887667 24.667633124 10.5.5.2 8080 10.5.5.1 34424 1544 1158 22.422 0.668 22.422 19.05034782608696 10.133598944163717 839.0155547649998 783.4834166275623 2
1519870705.5889602 24.764843286 10.5.5.2 8080 10.5.5.1 34424 1548 1161 22.382 0.668 22.422 19.09794285714286 10.25608295472208 764.8017047335583 783.4834166275623 2
1519870705.689207 24.85680916 10.5.5.2 8080 10.5.5.1 34424 1551 1162 22.508 0.668 22.508 19.145971830985918 10.37860212517486 722.7945747995794 783.4834166275623 2
1519870705.789501 24.950273517 10.5.5.2 8080 10.5.5.1 34424 1555 1165 22.749 0.668 22.749 19.196013888888892 10.502306103923111 732.8511356261901 783.4834166275623 2
1519870705.8895724 25.053728308 10.5.5.2 8080 10.5.5.1 34424 1559 1168 22.665 0.668 22.749 19.243534246575347 10.623933042883879 817.8254256113215 783.4834166275623 2
1519870705.9896173 25.157914098 10.5.5.2 8080 10.5.5.1 34424 1563 1171 22.782 0.668 22.782 19.291351351351352 10.74551371245504 818.041761435588 787.5976130814134 2
1519870706.089833 25.256095138 10.5.5.2 8080 10.5.5.1 34424 1566 1174 22.615 0.668 22.782 19.33566666666667 10.86420857533049 775.035653892443 787.5976130814134 2
1519870706.1899123 25.361285326 10.5.5.2 8080 10.5.5.1 34424 1569 1176 22.644 0.668 22.782 19.379197368421057 10.982006489577186 828.1784708754226 787.5976130814134 2
1519870706.29003 25.459025522 10.5.5.2 8080 10.5.5.1 34424 1573 1179 22.712 0.668 22.782 19.422480519480523 11.099306424681414 770.5875462935197 787.5976130814134 2
1519870706.390184 25.55265806 10.5.5.2 8080 10.5.5.1 34424 1575 1180 22.93 0.668 22.93 19.46744871794872 11.2176133604346 739.0799856574524 787.5976130814134 2
1519870706.4902408 25.637625651 10.5.5.2 8080 10.5.5.1 34424 1106 1102 16.696 0.668 22.93 19.432367088607595 11.272397226830252 588.711501613319 787.5976130814134 3
1519870706.5904694 25.725060973 10.5.5.2 8080 10.5.5.1 34424 1113 1102 16.957 0.668 22.93 19.401425000000003 11.32924325456195 660.5160035544222 787.5976130814134 3
1519870706.690579 25.82149917 10.5.5.2 8080 10.5.5.1 34424 1121 1102 16.914 0.668 22.93 19.370716049382718 11.38509082201633 723.7860956147562 787.5976130814134 3
1519870706.790625 25.918210819 10.5.5.2 8080 10.5.5.1 34424 1128 1102 17.073 0.668 22.93 19.342695121951223 11.441969913796168 729.4552992126285 787.5976130814134 3
