#TCPLOG
#VERSION: 2
#DATE: 2018-02-28 19:12:17
#TIMESTAMP: 1519841537.8922303
#RESOLUTION: 0.1s
#FORMAT: absoluteTimestamp relativeTimestamp srcIp srcPort dstIp dstPort cwnd sst rtt minRtt maxRtt avgRtt meanRtt throughput smoothedThroughput assumedLosses
#END_HEADER

1519841557.521562 19.227682164 10.5.5.2 8080 10.5.5.1 34326 10 2147483647 25.995 _ _ _ _ _ _ _
1519841557.5231338 19.372647021 10.5.5.2 8080 10.5.5.1 34328 10 2147483647 26.016 _ _ _ _ _ _ _
1519841557.6231797 19.602493048 10.5.5.2 8080 10.5.5.1 34328 2020 1996 34.971 26.016 34.971 30.493499999999997 26.10555 516.7566283620488 0 1
1519841557.723279 19.694175569 10.5.5.2 8080 10.5.5.1 34328 2229 1996 45.969 26.016 45.969 35.651999999999994 26.304184499999998 510.347496430271 0 1
1519841557.8233268 19.778368862 10.5.5.2 8080 10.5.5.1 34328 2450 1996 43.242 26.016 45.969 37.549499999999995 26.473562655 536.66173204401 0 1
1519841557.9235299 19.863315362 10.5.5.2 8080 10.5.5.1 34328 2680 2010 45.93 26.016 45.969 39.2256 26.668127028449998 556.6394145736434 0 1
1519841558.0235996 19.942794395 10.5.5.2 8080 10.5.5.1 34328 2907 2179 48.072 26.016 48.072 40.699999999999996 26.8821657581655 555.1813384128485 0 1
1519841558.1237326 20.008026644 10.5.5.2 8080 10.5.5.1 34328 2058 2058 47.661 26.016 48.072 41.69442857142857 27.089954100583846 340.0017541889387 0 2
1519841558.2238245 20.062245267 10.5.5.2 8080 10.5.5.1 34328 2062 2058 35.681 26.016 48.072 40.94275 27.175864559578006 354.7234877847438 0 2
1519841558.3241847 20.135676837 10.5.5.2 8080 10.5.5.1 34328 2077 2058 37.375 26.016 48.072 40.54633333333333 27.277855913982226 472.6624819390841 0 2
1519841558.424259 20.213627209 10.5.5.2 8080 10.5.5.1 34328 2092 2058 37.496 26.016 48.072 40.241299999999995 27.380037354842404 500.0573012839315 0 2
1519841558.5243924 20.288853627 10.5.5.2 8080 10.5.5.1 34328 2107 2058 37.9 26.016 48.072 40.02845454545454 27.48523698129398 478.9386047263982 0 2
1519841558.6243973 20.364783461 10.5.5.2 8080 10.5.5.1 34328 2122 2058 37.625 26.016 48.072 39.82816666666666 27.58663461148104 489.9791350533912 0 2
1519841558.7245953 20.444803764 10.5.5.2 8080 10.5.5.1 34328 2137 2058 38.001 26.016 48.072 39.687615384615384 27.690778265366227 509.84475203209433 543.6553151445315 2
1519841558.824782 20.522183056 10.5.5.2 8080 10.5.5.1 34328 2152 2058 37.822 26.016 48.072 39.55435714285714 27.792090482712563 504.6998987290731 543.6553151445315 2
1519841558.9248314 20.591901257 10.5.5.2 8080 10.5.5.1 34328 2165 2058 38.292 26.016 48.072 39.4702 27.897089577885435 453.2892413304801 543.6553151445315 2
1519841559.0250618 20.667364559 10.5.5.2 8080 10.5.5.1 34328 2179 2058 38.188 26.016 48.072 39.3900625 27.99999868210658 494.0773720231114 543.6553151445315 2
1519841559.1251361 20.74158296 10.5.5.2 8080 10.5.5.1 34328 2192 2058 38.453 26.016 48.072 39.334941176470586 28.104528695285513 484.4305106188087 543.6553151445315 2
1519841559.2252557 20.814789219 10.5.5.2 8080 10.5.5.1 34328 2206 2058 38.451 26.016 48.072 39.28583333333333 28.207993408332655 479.6989643662688 543.6553151445315 2
1519841559.3255167 20.886727835 10.5.5.2 8080 10.5.5.1 34328 2219 2058 38.746 26.016 48.072 39.25742105263158 28.313373474249328 472.20575059659234 543.6553151445315 2
1519841559.4257812 20.966693036 10.5.5.2 8080 10.5.5.1 34328 2233 2058 39.004 26.016 48.072 39.244749999999996 28.420279739506835 523.3706269036952 543.6553151445315 2
1519841559.5259604 21.041148887 10.5.5.2 8080 10.5.5.1 34328 2246 2058 39.259 26.016 48.072 39.24542857142857 28.528666942111766 485.8889892624434 543.6553151445315 2
1519841559.6260285 21.119607932 10.5.5.2 8080 10.5.5.1 34328 2259 2058 39.728 26.016 48.072 39.26736363636363 28.640660272690646 515.7160368508229 543.6553151445315 2
1519841559.7262504 21.198822605 10.5.5.2 8080 10.5.5.1 34328 2272 2058 39.751 26.016 48.072 39.288391304347826 28.75176366996374 519.3168994964994 543.6553151445315 2
1519841559.826314 21.270752296 10.5.5.2 8080 10.5.5.1 34328 2285 2058 39.748 26.016 48.072 39.307541666666665 28.861726033264105 473.7161746624636 543.6553151445315 2
1519841559.9263146 21.3447365 10.5.5.2 8080 10.5.5.1 34328 2297 2058 39.876 26.016 48.072 39.330279999999995 28.97186877293146 485.94578767889027 543.6553151445315 2
1519841560.0265644 21.420214676 10.5.5.2 8080 10.5.5.1 34328 2309 2058 40.239 26.016 48.072 39.36523076923077 29.084540085202146 493.9821939944539 543.6553151445315 2
1519841560.1266513 21.498146849 10.5.5.2 8080 10.5.5.1 34328 2322 2058 40.267 26.016 48.072 39.398629629629625 29.196364684350126 515.6189857499016 656.2128615483329 2
1519841560.226848 21.573604251 10.5.5.2 8080 10.5.5.1 34328 2334 2058 40.367 26.016 48.072 39.43321428571428 29.308071037506622 499.4468876170896 656.2128615483329 2
1519841560.326993 21.647559195 10.5.5.2 8080 10.5.5.1 34328 2345 2058 40.611 26.016 48.072 39.473827586206895 29.421100327131555 489.2932279556898 656.2128615483329 2
1519841560.427021 21.721993429 10.5.5.2 8080 10.5.5.1 34328 2357 2058 40.843 26.016 48.072 39.519466666666666 29.53531932386024 495.07719013414436 656.2128615483329 2
1519841560.5270698 21.792710839 10.5.5.2 8080 10.5.5.1 34328 2367 2058 40.523 26.016 48.072 39.55183870967742 29.645196130621635 474.1335155788244 656.2128615483329 2
1519841560.627144 21.864160848 10.5.5.2 8080 10.5.5.1 34328 2378 2058 40.799 26.016 48.072 39.5908125 29.75673416931542 474.01265017539345 656.2128615483329 2
1519841560.7272334 21.942879149 10.5.5.2 8080 10.5.5.1 34328 2390 2058 40.909 26.016 48.072 39.63075757575758 29.868256827622265 532.5042519339598 656.2128615483329 2
1519841560.8273532 22.011153772 10.5.5.2 8080 10.5.5.1 34328 2400 2058 41.366 26.016 48.072 39.68179411764706 29.98323425934604 456.90465490843536 656.2128615483329 2
1519841560.9275396 22.083540991 10.5.5.2 8080 10.5.5.1 34328 2411 2058 41.428 26.016 48.072 39.73168571428571 30.09768191675258 483.8886833030946 656.2128615483329 2
1519841561.0279949 22.153252501 10.5.5.2 8080 10.5.5.1 34328 2421 2058 41.454 26.016 48.072 39.77952777777777 30.211245097585053 467.0257061299663 656.2128615483329 2
1519841561.1281238 22.220220414 10.5.5.2 8080 10.5.5.1 34328 2430 2058 41.849 26.016 48.072 39.83545945945946 30.3276226466092 447.7237329823249 656.2128615483329 2
1519841561.2282214 22.29369617 10.5.5.2 8080 10.5.5.1 34328 2440 2058 42.071 26.016 48.072 39.8942894736842 30.445056420143107 489.525148097561 656.2128615483329 2
1519841561.3283842 22.373873011 10.5.5.2 8080 10.5.5.1 34328 2452 2058 41.966 26.016 48.072 39.947410256410244 30.560265855941676 536.046014475534 656.2128615483329 2
1519841561.4285786 22.449850822 10.5.5.2 8080 10.5.5.1 34328 2462 2058 42.006 26.016 48.072 39.99887499999999 30.67472319738226 509.8629501143616 656.2128615483329 2
1519841561.5287795 22.522539266 10.5.5.2 8080 10.5.5.1 34328 2471 2058 42.066 26.016 48.072 40.049292682926826 30.78863596540844 489.02079880763216 669.160751899632 2
1519841561.6290317 22.599036915 10.5.5.2 8080 10.5.5.1 34328 2482 2058 42.396 26.016 48.072 40.10516666666666 30.904709605754356 516.5024314271037 669.160751899632 2
1519841561.7292094 22.674968 10.5.5.2 8080 10.5.5.1 34328 2492 2058 42.349 26.016 48.072 40.15734883720929 31.019152509696813 513.4169249548761 669.160751899632 2
1519841561.829281 22.751920006 10.5.5.2 8080 10.5.5.1 34328 2501 2058 42.367 26.016 48.072 40.207568181818175 31.132630984599846 515.6976066168093 669.160751899632 2
1519841561.9295578 22.826887498 10.5.5.2 8080 10.5.5.1 34328 2511 2058 42.376 26.016 48.072 40.255755555555545 31.24506467475385 511.63960918551277 669.160751899632 2
1519841562.0297525 22.903079655 10.5.5.2 8080 10.5.5.1 34328 2521 2058 42.582 26.016 48.072 40.30632608695652 31.35843402800631 512.8677244327645 669.160751899632 2
1519841562.1300404 22.977529952 10.5.5.2 8080 10.5.5.1 34328 2529 2058 43.121 26.016 48.072 40.36621276595744 31.47605968772625 504.1899651116637 669.160751899632 2
1519841562.2300963 23.052787351 10.5.5.2 8080 10.5.5.1 34328 2539 2058 42.971 26.016 48.072 40.42047916666666 31.591009090848985 505.3589375922224 669.160751899632 2
1519841562.3303165 23.128950708 10.5.5.2 8080 10.5.5.1 34328 2548 2058 43.258 26.016 48.072 40.478387755102034 31.707678999940498 514.9332993688176 669.160751899632 2
1519841562.4305072 23.201407064 10.5.5.2 8080 10.5.5.1 34328 2556 2058 43.188 26.016 48.072 40.532579999999996 31.822482209941093 494.2737190738405 669.160751899632 2
1519841562.5306263 23.287627398 10.5.5.2 8080 10.5.5.1 34328 2566 2058 43.282 26.016 48.072 40.58649019607843 31.937077387841683 583.1390002653775 669.160751899632 2
1519841562.6307728 23.380568151 10.5.5.2 8080 10.5.5.1 34328 2577 2058 44.007 26.016 48.072 40.652269230769235 32.05777661396326 629.8259031378067 669.160751899632 2
1519841562.730821 23.48226357 10.5.5.2 8080 10.5.5.1 34328 2588 2058 43.661 26.016 48.072 40.70903773584906 32.17380884782363 687.75902734739 669.160751899632 2
1519841562.8310041 23.585742237 10.5.5.2 8080 10.5.5.1 34328 2599 2058 43.854 26.016 48.072 40.76727777777778 32.29061075934539 707.6440527471983 678.073951695154 2
1519841562.9311898 23.682682258 10.5.5.2 8080 10.5.5.1 34328 2610 2058 43.986 26.016 48.072 40.8258 32.40756465175194 660.7989410465744 678.073951695154 2
1519841563.0312207 23.773114018 10.5.5.2 8080 10.5.5.1 34328 2619 2058 44.051 26.016 48.072 40.88339285714285 32.52399900523442 614.92039545276 678.073951695154 2
1519841563.13149 23.86701957 10.5.5.2 8080 10.5.5.1 34328 2629 2058 44.203 26.016 48.072 40.941631578947366 32.64078901518208 641.6472907431614 678.073951695154 2
1519841563.231793 23.960042757 10.5.5.2 8080 10.5.5.1 34328 2638 2058 43.927 26.016 48.072 40.99310344827586 32.75365112503026 637.0436141786589 678.073951695154 2
1519841563.3319244 24.0521792 10.5.5.2 8080 10.5.5.1 34328 2647 2058 44.486 26.016 48.072 41.05230508474576 32.87097461377996 635.126334634913 678.073951695154 2
1519841563.4321725 24.150884986 10.5.5.2 8080 10.5.5.1 34328 2657 2058 44.547 26.016 48.072 41.110549999999996 32.98773486764216 675.2935676429147 678.073951695154 2
1519841563.5323243 24.238103114 10.5.5.2 8080 10.5.5.1 34328 2665 2058 44.553 26.016 48.072 41.16698360655737 33.10338751896574 594.0526031916241 678.073951695154 2
1519841563.6325452 24.335751159 10.5.5.2 8080 10.5.5.1 34328 2674 2058 44.841 26.016 48.072 41.22624193548386 33.22076364377608 670.9689045180168 678.073951695154 2
1519841563.732721 24.448465346 10.5.5.2 8080 10.5.5.1 34328 2684 2058 45.051 26.016 48.072 41.28695238095237 33.339066007338324 770.1400506220369 678.073951695154 2
1519841563.833057 24.539139122 10.5.5.2 8080 10.5.5.1 34328 2692 2058 45.209 26.016 48.072 41.34823437499999 33.45776534726494 618.2469017968391 678.073951695154 2
1519841563.9333482 24.637362588 10.5.5.2 8080 10.5.5.1 34328 2700 2058 45.31 26.016 48.072 41.4091846153846 33.57628769379229 670.4983592054239 685.0466133666541 2
1519841564.0335615 24.729534678 10.5.5.2 8080 10.5.5.1 34328 2708 2058 45.47 26.016 48.072 41.47071212121211 33.69522481685437 629.4063438613454 685.0466133666541 2
1519841564.1337042 24.819496559 10.5.5.2 8080 10.5.5.1 34328 2716 2058 45.63 26.016 48.072 41.532791044776104 33.814572568685826 619.4391527853553 685.0466133666541 2
1519841564.2338793 24.91373869 10.5.5.2 8080 10.5.5.1 34328 2723 2058 45.647 26.016 48.072 41.59329411764705 33.93289684299897 645.2570819817928 685.0466133666541 2
1519841564.334111 25.016346441 10.5.5.2 8080 10.5.5.1 34328 2731 2058 45.512 26.016 48.072 41.650086956521726 34.048687874568984 702.1015992578531 685.0466133666541 2
1519841564.4343686 25.118566962 10.5.5.2 8080 10.5.5.1 34328 2739 2058 45.684 26.016 48.072 41.70771428571428 34.16504099582329 696.7202040899762 685.0466133666541 2
1519841564.5343773 25.217787665 10.5.5.2 8080 10.5.5.1 34328 2747 2059 45.836 26.016 48.072 41.765859154929565 34.281750585865055 688.0295617148429 685.0466133666541 2
1519841564.6344936 25.326958262 10.5.5.2 8080 10.5.5.1 34328 2754 2065 45.833 26.016 48.072 41.82234722222221 34.397263080006404 749.7715688141018 685.0466133666541 2
1519841564.7345133 25.430647185 10.5.5.2 8080 10.5.5.1 34328 2762 2071 46.296 26.016 48.072 41.88363013698629 34.51625044920634 714.0129867475858 685.0466133666541 2
1519841564.8346252 25.52808053 10.5.5.2 8080 10.5.5.1 34328 2769 2076 46.424 26.016 48.072 41.94498648648648 34.63532794471427 666.4921862523457 685.0466133666541 2
1519841564.9347985 25.620782638 10.5.5.2 8080 10.5.5.1 34328 2775 2080 46.481 26.016 48.072 42.005466666666656 34.753784665267126 634.8617975486305 685.0466133666541 2
1519841565.0349042 25.715993444 10.5.5.2 8080 10.5.5.1 34328 2781 2085 46.513 26.016 48.072 42.064776315789466 34.87137681861446 650.9115797596421 686.7399313486725 2
1519841565.1349473 25.819678623 10.5.5.2 8080 10.5.5.1 34328 2788 2091 46.692 26.016 48.072 42.12487012987012 34.989583050428315 713.8462292681554 686.7399313486725 2
1519841565.2351654 25.92559995 10.5.5.2 8080 10.5.5.1 34328 2794 2095 46.725 26.016 48.072 42.18384615384615 35.106937219924035 728.2040953902151 686.7399313486725 2
1519841565.335229 26.0278099 10.5.5.2 8080 10.5.5.1 34328 2800 2100 46.653 26.016 48.072 42.24041772151897 35.22239784772479 703.2809777796839 686.7399313486725 2
1519841565.4354558 26.137522232 10.5.5.2 8080 10.5.5.1 34328 2807 2104 46.826 26.016 48.072 42.29773749999999 35.338433869247545 754.1450024558616 686.7399313486725 2
1519841565.535498 26.244925926 10.5.5.2 8080 10.5.5.1 34328 2813 2109 46.759 26.016 48.072 42.352814814814806 35.45263953055507 739.9060646153187 686.7399313486725 2
